id_fatura,id_pedido,data_emissao,data_vencimento,valor_fatura,status_fatura,dias_em_atraso
52613,5729,2025-09-12,2025-09-19,3041.39,paga,0
52614,16459,2024-08-03,2024-09-02,248.02,atrasada,7
52615,28810,2025-05-27,2025-06-10,271.64,paga,0
52616,69511,2025-05-03,2025-05-10,1650.01,paga,0
52617,56315,2022-09-27,2022-10-11,817.5,paga,0
52618,94403,2024-03-21,2024-04-04,679.15,paga,0
52619,110090,2023-05-21,2023-06-04,502.59,paga,0
52620,82417,2023-11-23,2023-12-14,1249.27,paga,0
52621,95275,2022-02-21,2022-03-14,1917.1,paga,0
52622,105306,2022-10-15,2022-10-15,1190.63,aberta,0
52623,56296,2024-08-16,2024-09-15,719.51,aberta,0
52624,86548,2024-04-07,2024-05-07,929.99,atrasada,7
52625,60552,2024-04-21,2024-05-21,536.27,paga,0
52626,100475,2023-08-06,2023-08-20,374.31,aberta,0
52627,39814,2024-01-02,2024-01-23,921.27,paga,0
52628,50711,2023-03-08,2023-03-22,158.81,aberta,0
52629,81661,2024-05-20,2024-06-10,400.48,paga,0
52630,91737,2023-11-23,2023-12-14,324.12,aberta,0
52631,13778,2025-06-28,2025-07-12,811.44,paga,0
52632,128,2023-12-24,2024-01-23,507.94,aberta,0
52633,71956,2024-07-28,2024-08-11,1029.94,atrasada,1
52634,56575,2024-02-16,2024-03-08,343.1,paga,0
52635,8416,2022-11-18,2022-11-25,727.37,paga,0
52636,110113,2023-08-15,2023-08-29,432.94,atrasada,3
52637,105770,2024-01-09,2024-01-16,786.57,paga,0
52638,18073,2024-08-26,2024-09-16,691.52,paga,0
52639,37233,2024-01-13,2024-02-03,539.22,paga,0
52640,50645,2023-07-25,2023-08-15,418.95,paga,0
52641,27822,2025-09-03,2025-09-24,630.16,aberta,0
52642,99203,2023-04-13,2023-04-27,587.26,paga,0
52643,50499,2023-08-14,2023-09-04,1120.59,paga,0
52644,96496,2025-08-18,2025-09-17,342.4,paga,0
52645,52872,2025-08-03,2025-08-03,668.1,paga,0
52646,67013,2024-05-07,2024-05-21,1102.1,paga,0
52647,21843,2024-04-01,2024-04-15,931.39,paga,0
52648,88614,2023-01-11,2023-01-18,981.5,aberta,0
52649,118356,2023-10-13,2023-11-03,569.78,paga,0
52650,43700,2024-05-01,2024-05-22,433.52,paga,0
52651,14431,2023-03-19,2023-04-09,494.38,paga,0
52652,7191,2023-07-04,2023-07-25,552.29,paga,0
52653,115574,2022-03-21,2022-04-04,727.0,aberta,0
52654,29885,2025-06-10,2025-06-17,484.87,paga,0
52655,49218,2025-03-11,2025-04-10,1059.67,atrasada,3
52656,26821,2023-12-04,2024-01-03,627.4,aberta,0
52657,41996,2022-07-19,2022-08-18,596.17,aberta,0
52658,33884,2023-07-17,2023-08-07,703.92,paga,0
52659,77916,2022-06-29,2022-07-29,696.28,aberta,0
52660,84047,2025-03-31,2025-04-14,212.3,paga,0
52661,7815,2024-04-14,2024-04-28,554.79,paga,0
52662,102694,2022-08-21,2022-09-11,993.72,paga,0
52663,23354,2023-07-08,2023-07-29,1572.89,paga,0
52664,88191,2024-03-15,2024-04-14,2652.74,paga,0
52665,96221,2024-08-16,2024-09-06,424.06,paga,0
52666,115694,2023-06-18,2023-07-18,400.47,paga,0
52667,78422,2025-07-08,2025-07-29,559.95,paga,0
52668,59552,2024-11-10,2024-12-01,607.18,paga,0
52669,111496,2023-09-14,2023-09-21,281.9,paga,0
52670,107826,2023-04-13,2023-04-27,599.64,paga,0
52671,79332,2024-02-01,2024-02-01,1314.97,paga,0
52672,3208,2025-09-29,2025-10-20,4930.98,paga,0
52673,98409,2025-08-27,2025-09-17,484.27,paga,0
52674,42327,2022-12-22,2023-01-05,1404.88,aberta,0
52675,42652,2024-11-09,2024-11-23,389.01,paga,0
52676,37730,2022-03-05,2022-03-12,624.19,paga,0
52677,10858,2022-07-04,2022-07-18,493.39,atrasada,1
52678,42505,2022-07-15,2022-08-14,441.41,paga,0
52679,23996,2024-09-18,2024-10-09,669.38,paga,0
52680,11496,2024-12-04,2024-12-25,941.5,paga,0
52681,57908,2024-08-13,2024-08-27,480.85,paga,0
52682,7501,2022-05-09,2022-05-30,652.16,atrasada,1
52683,90620,2023-04-14,2023-05-05,1698.84,paga,0
52684,58600,2024-06-12,2024-07-03,1070.98,paga,0
52685,100241,2022-01-15,2022-01-29,675.59,paga,0
52686,64645,2022-08-19,2022-08-26,1423.86,paga,0
52687,30784,2025-02-06,2025-02-13,2415.11,paga,0
52688,118834,2024-10-23,2024-10-23,1526.25,atrasada,1
52689,56403,2024-11-24,2024-12-24,934.15,atrasada,7
52690,25806,2025-07-15,2025-07-22,506.53,paga,0
52691,25972,2022-08-29,2022-09-05,205.0,paga,0
52692,80486,2025-03-17,2025-03-31,370.45,paga,0
52693,62659,2023-03-10,2023-03-24,1762.81,paga,0
52694,32189,2023-10-02,2023-10-23,467.68,paga,0
52695,112962,2025-06-25,2025-07-16,1422.48,aberta,0
52696,33821,2025-01-17,2025-02-16,2072.18,paga,0
52697,4779,2022-05-11,2022-05-11,739.42,paga,0
52698,106313,2024-10-12,2024-11-11,649.03,paga,0
52699,111573,2022-05-05,2022-05-19,525.54,aberta,0
52700,96499,2022-06-18,2022-07-09,410.45,paga,0
52701,68408,2024-03-25,2024-04-08,369.75,paga,0
52702,115639,2023-11-12,2023-12-03,925.92,paga,0
52703,7023,2023-06-01,2023-06-15,448.48,paga,0
52704,16890,2022-08-28,2022-09-11,489.64,aberta,0
52705,67863,2024-02-10,2024-03-02,517.24,paga,0
52706,117762,2024-10-24,2024-11-14,718.3,atrasada,7
52707,116168,2022-06-07,2022-06-21,287.03,aberta,0
52708,77232,2023-02-27,2023-03-20,708.9,aberta,0
52709,109891,2022-06-02,2022-07-02,402.58,paga,0
52710,80606,2023-11-05,2023-11-26,349.19,paga,0
52711,18853,2024-06-21,2024-07-21,231.05,paga,0
52712,24067,2023-01-01,2023-01-08,370.92,paga,0
52713,114388,2025-01-31,2025-02-14,673.17,paga,0
52714,39870,2024-12-10,2024-12-31,576.12,aberta,0
52715,112916,2025-02-18,2025-03-20,608.21,paga,0
52716,38771,2022-12-01,2022-12-01,1236.3,paga,0
52717,36038,2024-02-08,2024-02-22,780.75,paga,0
52718,41905,2023-02-20,2023-03-22,663.19,paga,0
52719,54374,2025-03-13,2025-04-03,406.73,paga,0
52720,47357,2023-06-14,2023-07-05,363.57,paga,0
52721,26343,2022-12-16,2023-01-15,997.27,paga,0
52722,115268,2022-10-23,2022-11-06,982.18,aberta,0
52723,9327,2025-06-20,2025-07-11,457.2,paga,0
52724,59518,2023-08-09,2023-09-08,655.77,paga,0
52725,41485,2024-11-04,2024-11-18,1579.54,aberta,0
52726,44042,2023-03-01,2023-03-15,809.49,aberta,0
52727,19361,2024-04-02,2024-04-23,310.18,atrasada,30
52728,88643,2022-10-28,2022-11-11,410.01,aberta,0
52729,112357,2022-06-01,2022-06-08,857.21,paga,0
52730,112450,2022-12-30,2023-01-20,597.14,aberta,0
52731,57627,2023-02-17,2023-03-10,1231.02,paga,0
52732,34080,2023-02-03,2023-02-10,1160.26,atrasada,1
52733,87654,2025-04-23,2025-04-30,671.39,paga,0
52734,60014,2023-06-04,2023-06-25,926.37,paga,0
52735,24396,2023-01-22,2023-02-21,771.02,aberta,0
52736,111685,2022-01-22,2022-02-21,678.14,paga,0
52737,7206,2023-03-17,2023-04-16,697.54,aberta,0
52738,109460,2024-09-04,2024-09-25,1008.01,paga,0
52739,46085,2024-09-11,2024-09-25,470.88,paga,0
52740,3511,2022-08-14,2022-08-28,827.7,paga,0
52741,42557,2022-09-10,2022-10-10,338.11,aberta,0
52742,29959,2023-09-10,2023-10-10,627.8,aberta,0
52743,16071,2023-03-31,2023-04-07,2143.11,paga,0
52744,88214,2025-01-26,2025-02-09,464.59,aberta,0
52745,3167,2024-03-16,2024-04-15,899.35,paga,0
52746,6191,2025-07-18,2025-07-25,468.68,aberta,0
52747,93424,2025-01-08,2025-02-07,341.84,paga,0
52748,109538,2023-10-28,2023-11-18,773.32,paga,0
52749,100380,2022-01-06,2022-01-27,2882.28,aberta,0
52750,63338,2024-02-01,2024-02-15,522.25,paga,0
52751,30668,2022-11-21,2022-12-12,540.38,atrasada,7
52752,109055,2024-03-07,2024-03-14,363.87,aberta,0
52753,49634,2023-03-26,2023-04-16,538.07,paga,0
52754,19261,2025-01-06,2025-01-20,1189.53,aberta,0
52755,59616,2024-05-08,2024-05-29,928.85,paga,0
52756,40009,2023-09-30,2023-10-21,605.92,paga,0
52757,56400,2022-09-13,2022-09-20,581.6,atrasada,1
52758,78512,2024-01-02,2024-01-16,754.38,paga,0
52759,52655,2022-08-04,2022-08-18,609.07,paga,0
52760,16707,2025-08-15,2025-09-05,949.96,atrasada,30
52761,87548,2024-01-07,2024-01-21,1739.84,paga,0
52762,28595,2024-04-21,2024-04-28,2036.05,paga,0
52763,80927,2025-02-09,2025-03-11,475.61,atrasada,1
52764,86263,2022-06-22,2022-07-22,1128.32,paga,0
52765,76744,2023-06-21,2023-07-12,241.6,paga,0
52766,76767,2022-08-16,2022-09-06,737.3,paga,0
52767,38167,2024-07-27,2024-08-26,897.41,paga,0
52768,62194,2024-01-22,2024-02-12,372.52,paga,0
52769,39312,2023-04-12,2023-04-19,858.65,aberta,0
52770,87214,2024-04-22,2024-05-13,678.39,paga,0
52771,20939,2024-03-11,2024-04-10,602.09,paga,0
52772,18840,2022-11-15,2022-11-29,393.52,atrasada,3
52773,80549,2023-09-30,2023-10-21,291.27,paga,0
52774,52750,2024-06-07,2024-06-28,732.1,aberta,0
52775,1580,2025-03-19,2025-04-18,291.39,paga,0
52776,74133,2024-06-11,2024-06-18,745.63,paga,0
52777,77106,2023-07-03,2023-07-24,1038.66,aberta,0
52778,74187,2024-12-29,2025-01-12,153.67,atrasada,15
52779,16805,2025-07-17,2025-08-07,769.84,paga,0
52780,7513,2025-05-05,2025-06-04,1275.81,paga,0
52781,47263,2023-04-13,2023-05-04,597.13,paga,0
52782,112538,2025-03-04,2025-03-25,249.54,paga,0
52783,66257,2022-09-24,2022-10-01,778.49,paga,0
52784,14297,2023-12-01,2023-12-08,822.89,paga,0
52785,3374,2024-08-11,2024-08-25,613.65,paga,0
52786,22751,2022-10-19,2022-11-18,755.98,aberta,0
52787,25809,2022-02-08,2022-03-01,597.41,aberta,0
52788,18857,2022-10-15,2022-11-14,336.63,paga,0
52789,81126,2024-10-13,2024-10-20,810.19,paga,0
52790,84057,2023-02-08,2023-03-10,366.66,paga,0
52791,44848,2025-02-28,2025-03-30,345.39,atrasada,15
52792,1298,2023-07-29,2023-08-28,455.95,paga,0
52793,85522,2023-06-27,2023-07-04,1590.14,paga,0
52794,80711,2024-04-17,2024-05-17,354.59,aberta,0
52795,21846,2023-12-08,2023-12-15,993.43,paga,0
52796,23430,2025-07-30,2025-08-20,163.8,paga,0
52797,3102,2022-04-21,2022-04-28,919.49,atrasada,3
52798,58255,2024-07-18,2024-08-08,401.43,paga,0
52799,13672,2024-03-26,2024-04-25,1004.61,atrasada,30
52800,3002,2022-04-05,2022-04-26,682.19,paga,0
52801,13810,2025-06-22,2025-07-22,739.5,atrasada,1
52802,34249,2023-01-31,2023-02-14,371.75,paga,0
52803,114025,2024-01-02,2024-02-01,550.81,aberta,0
52804,102152,2025-06-21,2025-07-05,1185.9,aberta,0
52805,32626,2022-08-08,2022-08-29,129.67,paga,0
52806,84473,2025-07-05,2025-07-12,547.35,paga,0
52807,55285,2022-07-30,2022-07-30,365.31,paga,0
52808,13446,2024-01-21,2024-01-28,2602.36,paga,0
52809,27226,2024-11-11,2024-11-25,653.8,paga,0
52810,6539,2025-08-17,2025-09-07,1233.11,paga,0
52811,10800,2023-12-31,2024-01-14,403.59,paga,0
52812,115953,2022-10-03,2022-11-02,775.55,atrasada,15
52813,62001,2025-08-09,2025-08-30,442.56,aberta,0
52814,103165,2023-04-29,2023-05-13,1396.39,paga,0
52815,114246,2024-09-08,2024-09-08,342.43,aberta,0
52816,70953,2025-09-19,2025-10-19,677.45,paga,0
52817,81283,2023-05-09,2023-05-16,820.34,aberta,0
52818,60808,2025-02-06,2025-02-13,305.88,paga,0
52819,90148,2024-06-12,2024-07-03,313.88,aberta,0
52820,3270,2022-09-27,2022-10-18,2303.72,paga,0
52821,69770,2022-03-05,2022-03-26,1254.2,paga,0
52822,31849,2022-12-06,2022-12-20,427.22,paga,0
52823,100866,2023-05-13,2023-05-20,2021.18,paga,0
52824,12199,2024-04-16,2024-04-30,1653.37,aberta,0
52825,83547,2022-10-07,2022-10-21,846.5,paga,0
52826,451,2024-11-22,2024-12-13,804.51,paga,0
52827,44967,2025-03-09,2025-03-23,524.5,paga,0
52828,14579,2023-03-16,2023-03-30,341.11,paga,0
52829,88918,2022-12-26,2023-01-09,789.7,paga,0
52830,39109,2023-01-07,2023-01-21,346.22,paga,0
52831,92123,2022-07-07,2022-07-21,1376.53,paga,0
52832,110706,2024-12-31,2025-01-14,1408.9,paga,0
52833,113968,2024-02-10,2024-02-24,581.41,aberta,0
52834,58727,2023-01-13,2023-02-03,414.9,paga,0
52835,23762,2023-03-02,2023-04-01,998.0,atrasada,7
52836,71229,2025-09-30,2025-10-07,887.45,paga,0
52837,37889,2025-02-17,2025-03-10,578.21,aberta,0
52838,91062,2025-03-08,2025-04-07,497.48,paga,0
52839,115361,2023-12-03,2024-01-02,600.1,atrasada,3
52840,11677,2024-12-18,2025-01-17,432.12,paga,0
52841,111014,2024-04-06,2024-04-13,790.94,paga,0
52842,111402,2025-02-25,2025-03-18,215.58,aberta,0
52843,76228,2024-08-30,2024-09-13,1328.67,paga,0
52844,5729,2023-11-26,2023-12-26,267.22,paga,0
52845,89511,2022-11-25,2022-12-16,198.86,paga,0
52846,22446,2025-01-04,2025-01-25,555.72,aberta,0
52847,33083,2024-12-17,2024-12-31,674.66,paga,0
52848,16385,2025-07-29,2025-07-29,1435.35,paga,0
52849,9384,2023-12-29,2024-01-19,447.93,paga,0
52850,113873,2025-01-11,2025-01-25,1042.41,aberta,0
52851,19451,2023-01-06,2023-01-27,1609.36,atrasada,7
52852,112344,2022-08-14,2022-08-21,1083.92,paga,0
52853,103003,2022-04-21,2022-05-12,737.32,paga,0
52854,47002,2024-05-26,2024-06-09,740.59,paga,0
52855,17125,2024-10-05,2024-10-05,1274.52,paga,0
52856,116774,2022-12-27,2023-01-10,2158.38,atrasada,1
52857,114164,2024-12-03,2024-12-24,437.6,paga,0
52858,103010,2023-09-09,2023-10-09,760.19,paga,0
52859,110793,2023-03-09,2023-03-30,637.43,atrasada,1
52860,19711,2023-01-07,2023-01-28,582.66,paga,0
52861,83181,2025-07-10,2025-07-31,515.01,paga,0
52862,73158,2024-10-05,2024-10-12,447.55,paga,0
52863,5659,2022-10-20,2022-10-27,474.63,atrasada,1
52864,85347,2025-03-08,2025-03-29,719.06,paga,0
52865,42346,2024-10-01,2024-10-31,547.13,paga,0
52866,103882,2023-12-16,2024-01-06,2212.59,paga,0
52867,107788,2024-05-04,2024-05-25,836.52,paga,0
52868,74472,2023-09-11,2023-09-25,371.81,atrasada,7
52869,11988,2024-09-20,2024-09-27,241.61,paga,0
52870,100388,2023-03-21,2023-03-21,903.97,aberta,0
52871,49687,2024-06-03,2024-07-03,239.15,paga,0
52872,48198,2025-09-06,2025-10-06,469.72,aberta,0
52873,4338,2022-03-18,2022-04-08,315.29,aberta,0
52874,27130,2025-09-01,2025-09-22,221.68,paga,0
52875,20703,2023-11-10,2023-11-24,445.76,paga,0
52876,22743,2025-04-27,2025-05-18,1609.42,paga,0
52877,3441,2022-01-15,2022-01-29,384.17,paga,0
52878,78249,2024-01-10,2024-01-31,1197.26,paga,0
52879,85476,2024-03-04,2024-03-25,630.71,aberta,0
52880,9310,2022-12-08,2022-12-15,623.19,aberta,0
52881,83994,2024-11-02,2024-12-02,949.5,aberta,0
52882,51976,2024-12-02,2024-12-02,466.31,aberta,0
52883,23601,2024-01-29,2024-02-19,759.96,paga,0
52884,79487,2022-05-25,2022-06-15,1098.99,paga,0
52885,33882,2024-03-10,2024-03-24,444.3,paga,0
52886,46521,2025-05-08,2025-06-07,884.26,aberta,0
52887,103079,2022-06-09,2022-06-30,1416.99,paga,0
52888,82415,2024-07-25,2024-08-15,1159.13,aberta,0
52889,77490,2022-07-09,2022-07-23,508.17,paga,0
52890,19146,2025-07-24,2025-08-23,587.2,paga,0
52891,55376,2024-05-16,2024-06-15,1190.62,paga,0
52892,88969,2024-01-06,2024-01-20,687.21,aberta,0
52893,3143,2022-11-08,2022-12-08,1329.46,paga,0
52894,75097,2024-05-06,2024-05-27,585.08,paga,0
52895,89282,2023-08-13,2023-09-03,507.46,paga,0
52896,78788,2022-08-19,2022-09-09,407.61,paga,0
52897,33513,2025-03-10,2025-03-17,1473.14,atrasada,7
52898,49128,2023-01-14,2023-01-28,259.61,paga,0
52899,22202,2022-01-01,2022-01-22,548.21,aberta,0
52900,62464,2023-04-09,2023-04-30,431.74,aberta,0
52901,17699,2023-07-12,2023-07-26,1087.25,paga,0
52902,10233,2023-07-06,2023-07-06,1113.01,paga,0
52903,117591,2025-06-11,2025-06-18,1064.6,aberta,0
52904,786,2022-07-04,2022-07-25,525.99,paga,0
52905,19064,2025-08-24,2025-09-14,298.45,aberta,0
52906,10310,2025-09-04,2025-10-04,1134.36,paga,0
52907,16462,2025-06-26,2025-07-17,305.43,atrasada,7
52908,98745,2025-09-08,2025-09-22,373.07,paga,0
52909,59666,2025-03-08,2025-03-15,479.9,aberta,0
52910,102564,2022-01-22,2022-02-12,885.2,paga,0
52911,39726,2025-09-10,2025-09-24,443.83,paga,0
52912,40114,2025-08-10,2025-08-24,409.31,paga,0
52913,101863,2023-10-28,2023-11-11,571.4,paga,0
52914,26515,2023-07-27,2023-08-10,863.7,paga,0
52915,70930,2025-09-25,2025-10-16,750.37,paga,0
52916,74588,2022-08-05,2022-08-19,601.9,aberta,0
52917,36832,2024-05-17,2024-06-16,1323.23,paga,0
52918,39163,2022-12-22,2023-01-21,186.33,aberta,0
52919,35924,2023-11-21,2023-12-05,215.92,paga,0
52920,85057,2024-08-11,2024-08-11,780.86,paga,0
52921,117659,2024-06-11,2024-07-02,1082.02,paga,0
52922,94490,2024-05-14,2024-05-28,1622.13,paga,0
52923,87624,2023-05-07,2023-05-21,354.39,atrasada,1
52924,79100,2023-09-19,2023-10-10,456.32,paga,0
52925,82588,2022-08-12,2022-09-02,1388.7,paga,0
52926,105048,2024-08-30,2024-09-29,634.0,atrasada,15
52927,103669,2022-02-04,2022-03-06,1116.88,paga,0
52928,38777,2022-11-30,2022-12-14,1158.95,aberta,0
52929,101957,2024-11-09,2024-12-09,519.78,aberta,0
52930,105668,2022-05-17,2022-06-16,369.43,paga,0
52931,19187,2023-08-11,2023-09-01,950.83,aberta,0
52932,3107,2023-11-28,2023-12-12,211.99,paga,0
52933,113451,2024-05-15,2024-06-14,804.83,aberta,0
52934,114619,2022-02-02,2022-02-23,974.06,aberta,0
52935,64150,2023-06-21,2023-06-28,508.98,paga,0
52936,72711,2025-06-08,2025-06-29,442.8,paga,0
52937,50624,2022-04-28,2022-05-19,516.55,paga,0
52938,46965,2024-07-17,2024-07-31,808.56,aberta,0
52939,101978,2022-05-17,2022-05-24,682.6,paga,0
52940,57760,2024-04-09,2024-04-23,2064.74,paga,0
52941,7766,2022-07-31,2022-08-21,410.43,aberta,0
52942,57932,2022-03-03,2022-03-24,940.22,paga,0
52943,30138,2025-04-02,2025-04-02,695.35,aberta,0
52944,28550,2022-01-27,2022-02-17,191.24,aberta,0
52945,12488,2024-05-19,2024-06-09,367.73,paga,0
52946,11772,2024-12-03,2024-12-24,649.22,paga,0
52947,61874,2022-06-24,2022-07-01,469.9,paga,0
52948,76143,2023-06-25,2023-07-09,927.94,paga,0
52949,15913,2022-01-21,2022-02-04,420.7,paga,0
52950,49561,2024-10-03,2024-10-17,396.67,paga,0
52951,111426,2022-01-22,2022-01-29,563.27,atrasada,1
52952,39091,2022-08-30,2022-09-06,1604.16,paga,0
52953,16024,2022-10-12,2022-10-26,836.88,paga,0
52954,20225,2022-04-25,2022-05-16,2558.01,paga,0
52955,107695,2025-05-26,2025-06-16,443.56,paga,0
52956,40161,2025-09-06,2025-09-13,728.68,aberta,0
52957,72823,2023-03-22,2023-04-05,662.09,paga,0
52958,26485,2024-01-14,2024-01-28,592.12,aberta,0
52959,99785,2022-06-08,2022-06-22,644.88,paga,0
52960,104301,2023-01-22,2023-02-12,1131.05,aberta,0
52961,84010,2025-01-03,2025-01-24,575.44,aberta,0
52962,29427,2024-03-23,2024-04-13,889.95,paga,0
52963,110575,2023-11-15,2023-12-06,916.13,aberta,0
52964,78014,2024-01-18,2024-01-25,558.63,aberta,0
52965,60688,2022-01-21,2022-02-11,461.27,paga,0
52966,32308,2024-03-08,2024-03-29,960.4,paga,0
52967,95150,2024-06-25,2024-07-02,612.03,paga,0
52968,27668,2023-01-23,2023-02-13,343.79,paga,0
52969,78711,2025-07-30,2025-08-20,402.42,paga,0
52970,51023,2023-12-02,2023-12-16,1482.64,paga,0
52971,3579,2023-09-22,2023-10-13,1431.76,aberta,0
52972,23801,2024-09-11,2024-10-11,815.76,atrasada,3
52973,91416,2022-02-01,2022-02-15,741.28,paga,0
52974,15026,2023-06-10,2023-06-17,335.18,aberta,0
52975,76909,2025-02-25,2025-03-04,929.12,paga,0
52976,82505,2024-09-16,2024-10-07,1772.56,atrasada,3
52977,74699,2025-02-05,2025-02-26,447.83,aberta,0
52978,37080,2025-02-12,2025-03-05,1422.87,paga,0
52979,64927,2022-01-08,2022-01-29,286.91,paga,0
52980,117222,2024-08-12,2024-09-02,609.58,paga,0
52981,19414,2023-01-25,2023-02-15,1379.38,aberta,0
52982,81826,2024-04-05,2024-05-05,298.77,paga,0
52983,18870,2024-05-24,2024-05-24,411.61,paga,0
52984,105215,2022-03-05,2022-03-12,217.1,paga,0
52985,90421,2023-10-28,2023-11-18,916.67,aberta,0
52986,59339,2025-01-18,2025-02-08,477.03,paga,0
52987,32432,2023-11-02,2023-11-02,461.04,aberta,0
52988,41410,2022-03-28,2022-04-04,567.78,paga,0
52989,78747,2022-04-22,2022-05-13,637.47,paga,0
52990,50008,2025-09-16,2025-10-07,1909.8,aberta,0
52991,34143,2024-09-27,2024-10-27,459.68,aberta,0
52992,67462,2024-04-27,2024-05-27,677.05,paga,0
52993,6562,2024-06-16,2024-06-23,823.57,aberta,0
52994,10446,2023-01-08,2023-01-22,283.59,aberta,0
52995,77287,2024-03-23,2024-04-22,1404.54,atrasada,30
52996,54695,2025-04-04,2025-05-04,1306.18,paga,0
52997,37106,2022-08-23,2022-09-13,777.07,paga,0
52998,14971,2025-04-05,2025-05-05,693.98,aberta,0
52999,67942,2023-04-13,2023-05-04,287.19,paga,0
53000,75143,2023-09-30,2023-10-21,231.51,atrasada,3
53001,33104,2023-01-07,2023-01-28,1116.63,paga,0
53002,29756,2023-05-20,2023-05-27,327.69,aberta,0
53003,3452,2022-07-16,2022-08-06,454.38,paga,0
53004,32885,2023-06-13,2023-06-27,1331.44,paga,0
53005,62495,2023-11-03,2023-12-03,312.11,aberta,0
53006,25070,2024-11-18,2024-12-09,2234.71,aberta,0
53007,69335,2022-03-24,2022-04-07,922.03,paga,0
53008,29082,2025-06-17,2025-07-08,978.82,aberta,0
53009,59818,2023-08-20,2023-09-10,1427.11,aberta,0
53010,107113,2022-11-07,2022-11-28,602.22,paga,0
53011,67886,2024-03-27,2024-04-17,565.12,paga,0
53012,8153,2023-07-18,2023-08-01,508.59,atrasada,7
53013,41418,2022-09-15,2022-09-29,755.61,atrasada,7
53014,50954,2024-04-10,2024-05-01,445.54,atrasada,1
53015,61037,2023-02-25,2023-03-11,629.72,atrasada,3
53016,111236,2025-08-08,2025-08-22,541.33,paga,0
53017,22614,2023-02-11,2023-03-04,551.57,atrasada,3
53018,31735,2025-06-01,2025-06-22,1059.23,paga,0
53019,19096,2023-11-10,2023-11-24,312.97,paga,0
53020,80181,2025-02-13,2025-02-20,614.65,paga,0
53021,51846,2023-12-03,2023-12-24,926.06,aberta,0
53022,116568,2023-04-26,2023-05-26,389.16,paga,0
53023,40977,2023-02-24,2023-03-10,2144.87,paga,0
53024,99339,2024-10-04,2024-10-25,735.4,paga,0
53025,18053,2025-04-29,2025-05-13,465.45,aberta,0
53026,108163,2025-06-30,2025-07-14,254.22,paga,0
53027,82414,2024-02-22,2024-03-14,1421.07,aberta,0
53028,41066,2022-11-25,2022-12-09,1344.4,aberta,0
53029,17476,2023-04-18,2023-04-25,314.36,paga,0
53030,92685,2023-06-08,2023-06-22,455.73,atrasada,30
53031,9342,2022-12-14,2022-12-21,736.02,paga,0
53032,22342,2024-11-24,2024-12-01,776.26,aberta,0
53033,112224,2023-03-17,2023-04-07,1442.03,atrasada,15
53034,112441,2025-01-07,2025-01-28,344.43,paga,0
53035,95982,2023-07-15,2023-08-14,1079.18,paga,0
53036,32304,2022-08-30,2022-09-29,332.29,paga,0
53037,72405,2023-09-24,2023-10-15,1887.51,aberta,0
53038,68905,2024-08-20,2024-09-03,681.47,paga,0
53039,113501,2024-03-02,2024-03-09,746.02,aberta,0
53040,51183,2023-06-08,2023-06-15,726.6,paga,0
53041,42323,2022-09-26,2022-10-26,686.08,paga,0
53042,87557,2022-07-20,2022-08-03,178.07,paga,0
53043,115024,2023-02-01,2023-02-15,438.71,paga,0
53044,111777,2024-04-03,2024-04-10,560.24,aberta,0
53045,67781,2022-07-19,2022-08-02,2274.87,aberta,0
53046,60466,2023-05-04,2023-05-25,240.94,paga,0
53047,64294,2024-03-31,2024-04-21,770.24,atrasada,7
53048,2393,2023-06-02,2023-06-23,236.81,paga,0
53049,109921,2022-11-22,2022-12-22,906.51,paga,0
53050,34699,2024-04-11,2024-04-25,388.37,aberta,0
53051,40503,2025-09-21,2025-10-21,504.82,paga,0
53052,53890,2024-07-07,2024-07-28,965.37,paga,0
53053,99662,2022-05-15,2022-05-29,611.88,paga,0
53054,11882,2022-11-26,2022-12-17,1020.9,atrasada,1
53055,41198,2022-03-13,2022-04-12,369.25,paga,0
53056,32438,2024-06-15,2024-06-29,288.2,aberta,0
53057,24531,2024-12-22,2025-01-12,293.53,atrasada,1
53058,72103,2025-05-22,2025-06-12,512.2,aberta,0
