id_pedido,id_cliente,id_vendedor,data_pedido,status_pedido
49272,17779,116,2023-06-11,ganho
49273,1080,49,2022-06-18,ganho
49274,21515,173,2024-01-07,ganho
49275,7753,4,2023-11-22,ganho
49276,10174,30,2025-09-12,ganho
49277,1154,56,2022-02-01,ganho
49278,17662,173,2023-10-23,ganho
49279,21147,91,2025-08-24,ganho
49280,21110,6,2023-12-26,ganho
49281,14584,83,2025-08-16,ganho
49282,22598,21,2024-08-17,ganho
49283,2177,75,2025-04-20,ganho
49284,13266,107,2025-06-30,ganho
49285,4412,71,2025-07-19,ganho
49286,24422,133,2025-09-03,ganho
49287,1459,18,2022-09-23,ganho
49288,8979,142,2025-02-11,ganho
49289,18049,89,2022-06-04,ganho
49290,11960,133,2023-01-05,ganho
49291,302,130,2024-06-21,ganho
49292,12896,111,2024-08-24,ganho
49293,4983,124,2023-11-01,ganho
49294,1921,45,2023-04-19,ganho
49295,13886,132,2025-07-05,ganho
49296,18815,125,2022-12-30,ganho
49297,21500,134,2025-07-17,em_negociacao
49298,7057,56,2024-09-21,ganho
49299,4105,153,2023-04-24,ganho
49300,11785,94,2025-09-22,em_negociacao
49301,18955,37,2025-06-04,ganho
49302,11913,181,2022-05-18,ganho
49303,13795,155,2022-06-30,ganho
49304,9353,118,2023-11-25,ganho
49305,13960,104,2025-04-30,em_negociacao
49306,9654,41,2022-11-29,ganho
49307,13253,131,2023-02-14,ganho
49308,7365,19,2023-09-20,ganho
49309,13071,41,2023-01-19,ganho
49310,9573,116,2023-04-09,ganho
49311,16218,107,2025-01-29,ganho
49312,21922,69,2025-07-03,ganho
49313,13774,173,2024-02-10,ganho
49314,20993,85,2022-12-07,ganho
49315,20242,126,2024-06-17,em_negociacao
49316,22467,162,2022-02-21,cancelado
49317,22777,130,2023-10-30,em_negociacao
49318,17051,51,2024-01-12,ganho
49319,19847,13,2024-03-27,ganho
49320,21631,132,2022-08-04,ganho
49321,11536,83,2022-07-24,ganho
49322,9386,117,2022-02-05,ganho
49323,16875,16,2022-07-18,ganho
49324,24352,98,2023-05-02,em_negociacao
49325,20293,31,2022-09-30,ganho
49326,10498,110,2022-01-31,ganho
49327,15943,144,2025-03-23,ganho
49328,23170,84,2022-09-15,ganho
49329,3043,87,2024-07-20,ganho
49330,12109,114,2024-02-22,ganho
49331,15494,166,2025-01-24,ganho
49332,11205,3,2025-08-21,ganho
49333,6891,49,2025-08-18,ganho
49334,10379,182,2022-10-17,ganho
49335,6547,107,2023-10-20,ganho
49336,1093,140,2025-08-09,ganho
49337,8392,174,2025-02-05,ganho
49338,14058,99,2025-03-17,ganho
49339,16270,187,2022-12-03,ganho
49340,11523,72,2024-07-23,ganho
49341,14760,94,2024-03-13,ganho
49342,23077,105,2022-05-21,ganho
49343,6426,35,2025-07-08,ganho
49344,11392,63,2022-08-13,ganho
49345,396,6,2024-12-05,ganho
49346,16970,63,2025-09-07,em_negociacao
49347,10283,190,2024-11-24,ganho
49348,22043,9,2025-09-29,ganho
49349,3941,13,2024-07-25,ganho
49350,21633,34,2023-12-23,ganho
49351,22292,181,2024-12-27,ganho
49352,6162,195,2022-05-27,ganho
49353,16623,54,2024-01-06,ganho
49354,5254,85,2022-06-07,cancelado
49355,15559,52,2023-12-06,ganho
49356,17336,124,2025-02-09,ganho
49357,20317,78,2024-08-10,ganho
49358,2537,114,2022-03-07,ganho
49359,4207,115,2024-10-15,ganho
49360,755,112,2023-06-10,ganho
49361,16048,66,2024-10-08,em_negociacao
49362,17221,90,2023-06-02,ganho
49363,22133,177,2025-02-20,em_negociacao
49364,13429,82,2025-03-06,ganho
49365,2490,117,2024-03-21,cancelado
49366,1544,73,2025-06-11,em_negociacao
49367,23419,28,2022-10-25,ganho
49368,11002,13,2023-08-23,ganho
49369,705,54,2022-09-10,em_negociacao
49370,5094,4,2024-01-04,ganho
49371,15045,10,2025-05-11,em_negociacao
49372,17929,131,2024-01-04,ganho
49373,18660,17,2025-06-02,ganho
49374,11823,31,2025-03-13,ganho
49375,5202,108,2025-04-05,ganho
49376,15733,118,2024-06-26,ganho
49377,6632,65,2025-08-26,ganho
49378,8436,138,2024-04-07,em_negociacao
49379,14987,158,2023-06-05,ganho
49380,23243,167,2024-02-06,ganho
49381,18974,159,2022-08-28,ganho
49382,21982,17,2025-01-20,em_negociacao
49383,5681,167,2022-02-15,ganho
49384,23912,74,2023-08-28,ganho
49385,19813,100,2023-07-24,ganho
49386,7316,185,2025-08-27,ganho
49387,4331,70,2025-06-30,ganho
49388,1919,80,2022-02-18,em_negociacao
49389,6327,142,2022-01-24,ganho
49390,1801,175,2022-09-07,ganho
49391,21273,18,2025-02-05,ganho
49392,19497,31,2023-02-25,ganho
49393,516,93,2024-01-20,ganho
49394,5737,43,2024-12-22,ganho
49395,18583,22,2023-01-06,cancelado
49396,8345,155,2023-04-21,ganho
49397,17102,130,2024-01-31,ganho
49398,10127,21,2022-06-26,ganho
49399,3111,181,2023-11-28,ganho
49400,533,180,2023-09-09,ganho
49401,3422,21,2023-12-30,ganho
49402,17498,89,2022-09-19,ganho
49403,7157,85,2023-04-19,ganho
49404,1648,167,2025-08-13,ganho
49405,15895,105,2024-02-04,ganho
49406,10340,97,2022-10-07,ganho
49407,22950,171,2022-10-23,ganho
49408,18392,163,2022-09-02,ganho
49409,6001,33,2024-09-19,em_negociacao
49410,2956,151,2025-07-08,em_negociacao
49411,11247,43,2024-08-29,ganho
49412,24931,50,2024-09-06,cancelado
49413,22515,28,2025-06-05,ganho
49414,21195,50,2023-01-30,em_negociacao
49415,3333,35,2022-07-05,em_negociacao
49416,11842,74,2025-06-01,ganho
49417,11626,15,2023-06-26,em_negociacao
49418,2606,179,2023-08-09,ganho
49419,930,135,2024-06-12,ganho
49420,10965,167,2022-06-30,cancelado
49421,17741,114,2023-08-02,ganho
49422,20077,4,2023-08-14,ganho
49423,23780,105,2025-02-12,ganho
49424,16046,77,2023-06-29,ganho
49425,5887,191,2024-03-05,cancelado
49426,14999,135,2025-04-21,em_negociacao
49427,7703,115,2025-05-27,ganho
49428,13673,153,2023-05-25,ganho
49429,15358,90,2022-01-30,ganho
49430,15852,157,2022-03-19,em_negociacao
49431,5508,44,2022-07-22,ganho
49432,15996,116,2023-05-03,em_negociacao
49433,19330,118,2023-01-07,ganho
49434,3625,11,2024-01-16,ganho
49435,9069,166,2025-04-14,ganho
49436,16666,85,2023-10-26,em_negociacao
49437,13237,18,2024-07-10,ganho
49438,16413,79,2025-06-21,ganho
49439,4505,147,2025-08-04,ganho
49440,14022,37,2023-10-28,ganho
49441,7810,91,2025-07-09,em_negociacao
49442,2523,181,2024-05-15,em_negociacao
49443,18004,76,2024-02-26,em_negociacao
49444,22783,27,2022-04-10,ganho
49445,23152,92,2022-03-19,ganho
49446,11188,77,2023-02-20,ganho
49447,22847,159,2024-09-14,em_negociacao
49448,9319,139,2024-06-04,ganho
49449,22635,72,2022-03-30,ganho
49450,19736,51,2022-06-19,ganho
49451,125,46,2023-04-12,ganho
49452,16327,82,2023-04-22,ganho
49453,13174,56,2023-04-23,ganho
49454,24588,138,2022-03-08,ganho
49455,5490,105,2022-08-29,ganho
49456,23512,30,2024-03-29,em_negociacao
49457,13793,14,2023-08-19,ganho
49458,3018,64,2022-11-03,em_negociacao
49459,13024,65,2023-03-19,em_negociacao
49460,5224,109,2022-11-27,ganho
49461,16408,143,2023-11-27,ganho
49462,16636,162,2023-03-28,em_negociacao
49463,21360,87,2024-08-21,em_negociacao
49464,22101,189,2022-02-21,em_negociacao
49465,11029,61,2022-07-13,ganho
49466,22254,108,2024-06-16,ganho
49467,8534,15,2022-08-01,ganho
49468,1666,164,2025-05-10,ganho
49469,6884,93,2024-08-17,ganho
49470,3636,87,2023-01-09,ganho
49471,15553,122,2023-06-02,ganho
49472,9626,16,2025-06-09,ganho
49473,20807,76,2025-08-04,ganho
49474,17242,176,2023-06-18,ganho
49475,15117,137,2024-08-22,ganho
49476,11817,110,2024-07-09,ganho
49477,6363,116,2025-07-04,ganho
49478,12689,128,2024-05-26,cancelado
49479,23946,47,2025-05-01,ganho
49480,15226,180,2022-12-27,ganho
49481,5783,26,2023-08-10,ganho
49482,17686,101,2025-04-14,ganho
49483,20938,188,2025-08-17,em_negociacao
49484,3640,80,2022-02-20,em_negociacao
49485,3257,182,2025-04-30,ganho
49486,24850,11,2023-12-26,ganho
49487,22262,112,2023-10-04,ganho
49488,12598,13,2023-05-02,ganho
49489,24484,107,2025-08-01,ganho
49490,5103,83,2025-04-13,ganho
49491,169,104,2024-09-02,ganho
49492,11452,25,2025-02-02,ganho
49493,10506,73,2023-01-30,ganho
49494,24718,178,2023-01-05,ganho
49495,1873,8,2024-09-18,ganho
49496,16165,48,2022-02-09,ganho
49497,3123,155,2024-07-04,ganho
49498,14550,18,2024-04-03,ganho
49499,16258,114,2022-07-24,cancelado
49500,11093,193,2023-08-31,ganho
49501,2351,87,2022-01-23,cancelado
49502,15353,122,2024-05-17,ganho
49503,6485,152,2022-06-02,em_negociacao
49504,13716,47,2024-03-10,ganho
49505,5140,24,2025-02-16,ganho
49506,6618,156,2025-03-22,ganho
49507,10221,63,2022-11-19,em_negociacao
49508,6186,99,2024-05-03,ganho
49509,2265,180,2023-12-19,ganho
49510,23689,10,2023-02-16,ganho
49511,24233,116,2022-09-26,em_negociacao
49512,14310,125,2023-12-14,ganho
49513,4559,127,2022-08-17,ganho
49514,13999,92,2023-02-28,cancelado
49515,1741,191,2024-01-12,ganho
49516,1249,109,2022-07-07,ganho
49517,11210,142,2022-11-13,ganho
49518,20490,65,2024-11-06,em_negociacao
49519,24666,176,2023-08-31,ganho
49520,10663,141,2025-05-17,ganho
49521,4008,124,2025-07-09,ganho
49522,19724,26,2023-10-08,cancelado
49523,18288,171,2023-07-21,ganho
49524,18381,171,2024-08-07,ganho
49525,12760,186,2025-05-29,ganho
49526,185,141,2022-11-23,em_negociacao
49527,12649,145,2024-02-25,ganho
49528,7967,60,2023-07-25,ganho
49529,16404,113,2023-08-12,ganho
49530,11147,30,2022-04-11,em_negociacao
49531,23529,137,2024-07-31,ganho
49532,14928,198,2024-08-22,cancelado
49533,3364,32,2025-02-03,ganho
49534,5270,44,2024-04-03,ganho
49535,24110,9,2023-12-22,ganho
49536,8852,167,2022-07-18,ganho
49537,11559,159,2025-08-29,ganho
49538,1685,15,2025-04-28,ganho
49539,12856,36,2025-07-19,ganho
49540,21927,30,2025-04-19,em_negociacao
49541,11754,68,2025-03-18,ganho
49542,9886,46,2022-10-15,ganho
49543,7435,99,2023-01-04,ganho
49544,4696,195,2024-05-22,em_negociacao
49545,23288,87,2022-11-02,ganho
49546,3416,82,2024-01-05,ganho
49547,13159,194,2022-11-25,ganho
49548,5483,44,2025-06-05,em_negociacao
49549,6740,193,2022-11-06,ganho
49550,13774,111,2025-06-06,em_negociacao
49551,3031,114,2025-05-24,ganho
49552,17821,121,2024-09-26,ganho
49553,13268,45,2025-01-27,ganho
49554,24957,33,2022-02-17,ganho
49555,7180,65,2023-03-12,ganho
49556,10932,181,2024-01-02,cancelado
49557,15863,40,2025-04-29,ganho
49558,14551,96,2022-08-29,ganho
49559,17299,138,2022-08-27,ganho
49560,10111,40,2025-01-21,em_negociacao
49561,2208,41,2024-10-25,ganho
49562,20566,40,2024-06-23,ganho
49563,1058,171,2024-08-14,ganho
49564,4454,162,2024-07-31,cancelado
49565,9676,69,2023-12-31,ganho
49566,10625,151,2023-01-04,ganho
49567,15695,13,2023-10-06,ganho
49568,21693,197,2024-12-27,ganho
49569,5842,34,2023-05-13,ganho
49570,6765,182,2024-01-14,ganho
49571,19834,130,2024-09-12,ganho
49572,11966,8,2023-10-23,ganho
49573,10277,36,2022-04-10,ganho
49574,22849,64,2025-06-12,ganho
49575,17538,92,2024-01-02,ganho
49576,22628,34,2022-10-27,ganho
49577,9744,137,2024-11-14,ganho
49578,24554,43,2022-04-27,ganho
49579,21175,25,2023-06-23,ganho
49580,6233,111,2023-08-03,ganho
49581,24619,1,2022-02-26,ganho
49582,17492,47,2024-09-17,ganho
49583,4864,168,2023-11-16,ganho
49584,12946,76,2023-08-09,ganho
49585,14497,145,2025-07-03,cancelado
49586,13786,124,2024-09-19,ganho
49587,19708,6,2022-02-03,ganho
49588,13711,138,2023-12-27,ganho
49589,9703,34,2022-04-02,em_negociacao
49590,22747,11,2024-12-01,ganho
49591,1857,151,2024-07-09,ganho
49592,3799,7,2022-09-14,ganho
49593,17594,101,2022-05-14,ganho
49594,410,170,2023-03-12,ganho
49595,1316,122,2024-11-28,ganho
49596,13300,196,2022-02-13,em_negociacao
49597,19586,12,2024-04-08,em_negociacao
49598,20072,125,2025-01-23,ganho
49599,18669,10,2023-08-20,ganho
49600,20566,8,2023-09-19,ganho
49601,8306,200,2025-06-08,ganho
49602,20655,152,2022-05-30,em_negociacao
49603,9624,191,2025-09-11,ganho
49604,10331,191,2022-04-02,ganho
49605,4936,38,2024-06-11,ganho
49606,333,178,2024-08-14,ganho
49607,22733,180,2025-05-30,cancelado
49608,19785,159,2024-02-24,ganho
49609,17885,20,2025-06-07,em_negociacao
49610,24307,137,2022-05-25,ganho
49611,24458,187,2025-04-10,em_negociacao
49612,7721,19,2022-09-09,em_negociacao
49613,5161,50,2022-11-03,em_negociacao
49614,16998,60,2024-08-03,ganho
49615,5051,170,2023-08-08,em_negociacao
49616,8167,198,2022-12-24,ganho
49617,1912,57,2024-10-06,ganho
49618,17444,185,2023-06-04,ganho
49619,8417,200,2023-07-14,ganho
49620,10432,32,2024-05-30,ganho
49621,2750,5,2024-05-28,ganho
49622,8707,54,2022-10-06,ganho
49623,14532,57,2022-08-12,ganho
49624,14538,115,2024-01-29,ganho
49625,7602,59,2024-12-22,ganho
49626,12099,4,2025-02-16,ganho
49627,23796,96,2023-09-02,ganho
49628,15106,155,2023-02-09,em_negociacao
49629,10201,132,2023-04-08,ganho
49630,5107,4,2025-05-08,ganho
49631,24164,53,2023-09-16,ganho
49632,6908,176,2024-06-19,ganho
49633,13298,65,2022-08-15,ganho
49634,4986,28,2024-01-21,ganho
49635,11601,180,2024-02-07,ganho
49636,2620,109,2023-02-28,ganho
49637,11221,156,2023-04-20,ganho
49638,13260,130,2022-10-29,ganho
49639,21494,34,2022-10-26,em_negociacao
49640,3167,10,2022-12-18,ganho
49641,15611,187,2022-08-15,ganho
49642,16700,79,2022-04-18,ganho
49643,9682,124,2025-03-17,ganho
49644,16640,200,2023-09-23,cancelado
49645,9727,30,2022-05-24,ganho
49646,1510,17,2024-06-10,ganho
49647,14634,175,2025-03-10,em_negociacao
49648,11014,67,2023-11-19,ganho
49649,16465,20,2022-09-20,ganho
49650,10055,93,2022-02-09,em_negociacao
49651,7340,84,2022-11-02,em_negociacao
49652,15195,144,2024-04-04,ganho
49653,22723,189,2023-11-15,ganho
49654,4014,120,2023-06-05,ganho
49655,15493,43,2023-01-09,ganho
49656,584,75,2022-12-20,ganho
49657,14198,146,2022-06-09,ganho
49658,1116,78,2023-03-10,em_negociacao
49659,20593,41,2025-05-09,cancelado
49660,18104,96,2025-09-22,ganho
49661,2499,175,2022-04-25,ganho
49662,8201,150,2025-05-11,ganho
49663,17359,183,2024-05-03,ganho
49664,12701,15,2023-03-13,ganho
49665,2291,31,2022-07-07,em_negociacao
49666,2964,171,2023-02-03,ganho
49667,11444,172,2023-03-30,ganho
49668,21819,32,2024-06-22,ganho
49669,3106,36,2025-09-05,ganho
49670,19257,80,2025-07-15,ganho
49671,12876,144,2025-01-25,ganho
49672,1065,128,2024-08-03,cancelado
49673,3453,29,2023-12-22,ganho
49674,6907,93,2024-11-04,ganho
49675,24027,162,2024-02-05,ganho
49676,234,83,2023-04-22,em_negociacao
49677,9463,105,2024-04-26,em_negociacao
49678,19963,25,2022-05-15,ganho
49679,16375,80,2022-02-24,em_negociacao
49680,575,118,2025-04-30,ganho
49681,7994,152,2022-10-16,ganho
49682,21208,150,2022-04-23,ganho
49683,21427,68,2024-01-19,ganho
49684,6194,7,2025-05-31,ganho
49685,7933,102,2025-04-14,ganho
49686,13838,32,2024-03-05,ganho
49687,16548,109,2024-04-30,ganho
49688,11329,86,2024-07-16,ganho
49689,9352,47,2024-02-05,ganho
49690,7149,160,2025-08-22,ganho
49691,23164,154,2022-05-27,ganho
49692,14860,196,2024-12-15,ganho
49693,9179,146,2024-01-25,ganho
49694,16221,162,2024-01-16,em_negociacao
49695,9786,37,2023-09-23,em_negociacao
49696,20126,91,2025-02-14,ganho
49697,14866,124,2023-09-18,em_negociacao
49698,499,143,2024-03-13,ganho
49699,20043,3,2025-06-17,ganho
49700,9909,146,2025-01-02,em_negociacao
49701,12362,62,2023-05-27,em_negociacao
49702,5498,194,2023-04-05,cancelado
49703,12566,149,2025-02-16,ganho
49704,21581,142,2023-01-10,ganho
49705,20215,36,2024-03-08,ganho
49706,19576,169,2022-08-06,cancelado
49707,5902,152,2022-04-26,cancelado
49708,11916,161,2023-12-24,ganho
49709,20699,15,2023-10-22,ganho
49710,5271,43,2022-04-27,ganho
49711,4226,2,2025-05-11,ganho
49712,12668,122,2024-01-15,em_negociacao
49713,9831,138,2022-03-03,ganho
49714,23824,118,2022-04-06,ganho
49715,9751,150,2025-09-07,em_negociacao
49716,9371,199,2025-07-16,ganho
49717,6608,2,2025-09-29,em_negociacao
49718,16523,51,2023-12-26,ganho
49719,15502,193,2024-04-19,em_negociacao
49720,22727,167,2024-10-03,ganho
49721,7769,140,2025-03-24,ganho
49722,3211,14,2023-12-05,ganho
49723,12077,191,2025-08-18,ganho
49724,4641,87,2024-09-05,ganho
49725,9440,113,2022-10-25,cancelado
49726,361,134,2025-02-04,ganho
49727,9253,54,2023-07-29,ganho
49728,11838,106,2024-07-03,ganho
49729,3452,89,2022-11-20,ganho
49730,20897,13,2023-05-10,em_negociacao
49731,11350,75,2024-05-25,em_negociacao
49732,11893,136,2024-03-15,ganho
49733,11137,62,2022-03-04,ganho
49734,1450,13,2025-08-21,ganho
49735,3769,145,2022-11-26,ganho
49736,24648,91,2025-07-27,ganho
49737,22728,168,2024-08-27,em_negociacao
49738,20570,92,2024-09-04,em_negociacao
49739,14296,126,2022-10-04,ganho
49740,8148,169,2024-10-14,em_negociacao
49741,18152,5,2022-02-09,ganho
49742,13817,34,2025-06-09,ganho
49743,5955,169,2023-03-09,ganho
49744,20668,126,2024-08-13,ganho
49745,16071,38,2022-11-13,ganho
49746,7115,13,2022-12-15,cancelado
49747,4191,116,2022-07-10,ganho
49748,871,97,2025-02-11,ganho
49749,934,141,2024-03-02,ganho
49750,2066,43,2022-04-07,em_negociacao
49751,23187,32,2024-08-22,ganho
49752,535,17,2024-02-25,ganho
49753,11563,88,2024-01-05,ganho
49754,5338,2,2025-03-21,ganho
49755,520,190,2023-07-04,cancelado
49756,11195,179,2022-11-17,ganho
49757,5071,36,2023-04-23,ganho
49758,5788,8,2022-07-29,ganho
49759,19886,188,2023-03-12,ganho
49760,5627,35,2025-06-27,ganho
49761,12471,51,2022-05-03,ganho
49762,22440,33,2024-10-10,em_negociacao
49763,1356,9,2022-11-04,ganho
49764,12579,71,2022-05-01,ganho
49765,3115,186,2022-06-02,ganho
49766,11873,144,2022-11-14,ganho
49767,14838,167,2022-09-26,em_negociacao
49768,14128,26,2023-02-15,ganho
49769,13403,13,2023-06-27,cancelado
49770,14077,1,2022-09-24,ganho
49771,18458,25,2023-06-06,ganho
49772,5956,136,2022-09-11,em_negociacao
49773,6090,121,2023-06-10,ganho
49774,24506,29,2022-01-25,em_negociacao
49775,18156,168,2024-09-20,ganho
49776,17330,168,2023-11-28,em_negociacao
49777,23161,74,2024-07-31,ganho
49778,2421,121,2023-11-02,ganho
49779,13492,82,2025-07-20,em_negociacao
49780,811,93,2024-07-18,ganho
49781,17692,171,2022-03-20,ganho
49782,9039,117,2024-10-28,ganho
49783,13693,127,2023-10-23,ganho
49784,22419,105,2022-06-04,ganho
49785,11415,53,2024-09-25,ganho
49786,13265,91,2025-06-21,em_negociacao
49787,768,140,2022-01-16,ganho
49788,2165,198,2023-11-26,ganho
49789,7745,119,2025-08-10,ganho
49790,17067,6,2024-02-12,ganho
49791,14319,70,2023-02-04,ganho
49792,14902,34,2023-08-09,ganho
49793,7659,103,2023-10-28,ganho
49794,23047,3,2025-05-28,cancelado
49795,6618,200,2025-01-10,ganho
49796,17241,135,2023-12-08,ganho
49797,4846,134,2024-03-25,em_negociacao
49798,24606,47,2022-10-29,ganho
49799,11105,60,2024-05-28,em_negociacao
49800,18341,186,2024-03-07,em_negociacao
49801,668,159,2025-06-05,ganho
49802,9566,51,2022-02-23,ganho
49803,4735,11,2023-09-24,ganho
49804,23021,53,2024-05-22,ganho
49805,5962,133,2022-03-06,ganho
49806,3663,184,2024-09-23,ganho
49807,19683,90,2024-11-23,ganho
49808,22111,14,2025-02-25,ganho
49809,1548,34,2023-11-05,ganho
49810,6714,43,2023-12-21,ganho
49811,22120,118,2022-01-13,ganho
49812,1548,136,2023-10-23,em_negociacao
49813,1878,103,2024-02-17,ganho
49814,12506,60,2025-04-10,ganho
49815,17902,34,2024-02-07,cancelado
49816,11776,168,2025-02-04,ganho
49817,23467,95,2024-01-15,ganho
49818,5187,140,2022-12-01,em_negociacao
49819,8435,51,2022-11-28,em_negociacao
49820,23460,28,2024-02-05,cancelado
49821,10171,48,2022-03-09,ganho
49822,4713,33,2022-05-05,ganho
49823,2796,54,2024-07-19,em_negociacao
49824,20768,6,2022-12-12,em_negociacao
49825,12719,67,2022-08-16,em_negociacao
49826,1671,16,2023-02-04,cancelado
49827,12847,172,2022-11-01,ganho
49828,13501,190,2024-05-25,em_negociacao
49829,20560,162,2024-12-28,em_negociacao
49830,2995,123,2024-07-08,ganho
49831,18872,106,2024-05-04,ganho
49832,10490,94,2023-03-22,em_negociacao
49833,14372,5,2022-03-05,ganho
49834,17835,181,2022-01-07,em_negociacao
49835,23923,161,2022-03-07,ganho
49836,2189,55,2023-10-21,em_negociacao
49837,4141,22,2022-11-07,ganho
49838,9928,19,2023-04-22,ganho
49839,9650,89,2025-02-13,ganho
49840,22116,110,2023-07-12,em_negociacao
49841,3286,98,2024-02-21,em_negociacao
49842,23967,25,2022-09-29,ganho
49843,14758,143,2025-04-25,ganho
49844,12399,122,2022-05-22,cancelado
49845,3444,163,2023-11-08,ganho
49846,11982,161,2025-09-22,ganho
49847,18230,25,2023-10-22,ganho
49848,10441,41,2022-11-22,em_negociacao
49849,16904,20,2024-04-11,em_negociacao
49850,2316,170,2022-02-18,ganho
49851,19397,120,2024-05-07,ganho
49852,2999,39,2024-02-05,ganho
49853,11296,11,2024-07-23,em_negociacao
49854,16794,140,2022-02-08,ganho
49855,6540,93,2022-10-10,cancelado
49856,13409,37,2025-09-23,ganho
49857,19849,153,2024-06-16,ganho
49858,9466,143,2023-01-01,ganho
49859,20623,147,2023-10-22,ganho
49860,10722,26,2022-03-24,ganho
49861,5923,59,2024-07-22,ganho
49862,16392,1,2024-05-08,ganho
49863,9734,58,2024-05-04,ganho
49864,23287,18,2023-08-15,ganho
49865,7145,100,2023-09-21,ganho
49866,12140,37,2025-01-25,em_negociacao
49867,1652,101,2022-03-10,ganho
49868,932,20,2024-10-05,ganho
49869,6831,32,2025-04-04,ganho
49870,11341,176,2024-04-30,ganho
49871,19275,164,2022-05-05,ganho
49872,15309,150,2025-06-13,ganho
49873,24493,33,2025-03-12,ganho
49874,18676,123,2025-03-21,ganho
49875,16583,46,2025-06-05,ganho
49876,1407,55,2023-01-04,em_negociacao
49877,17732,85,2023-10-05,ganho
49878,6896,189,2025-09-07,ganho
49879,16740,135,2024-02-16,em_negociacao
49880,5319,5,2022-05-06,ganho
49881,13111,66,2024-11-03,ganho
49882,11617,81,2025-09-02,ganho
49883,11211,155,2022-06-14,em_negociacao
49884,5468,193,2022-10-02,ganho
49885,4880,31,2024-01-29,ganho
49886,10157,69,2025-01-05,ganho
49887,6936,130,2022-05-01,ganho
49888,7729,1,2025-04-30,ganho
49889,16730,42,2024-12-07,ganho
49890,5398,85,2023-05-28,cancelado
49891,14160,1,2024-12-25,ganho
49892,24492,195,2023-04-23,em_negociacao
49893,24787,169,2022-09-26,ganho
49894,18225,88,2023-02-10,ganho
